r (Å),g (r)
6.8,0
6.82,0
6.84,0
6.86,0
6.88,0
6.9,0
6.92,0
6.94,0
6.96,0
6.98,0
7,0
7.02,0
7.04,0
7.06,0
7.08,0
7.1,0
7.12,0
7.14,0
7.16,0
7.18,0
7.2,0
7.22,0
7.24,0
7.26,0
7.28,0
7.3,0
7.32,0
7.34,0
7.36,0
7.38,0
7.4,0
7.42,0
7.44,0
7.46,0
7.48,0
7.5,0
7.52,0
7.54,0
7.56,0
7.58,0
7.6,0
7.62,0
7.64,0
7.66,0
7.68,0
7.7,0
7.72,0
7.74,0
7.76,0
7.78,0
7.8,0
7.82,0
7.84,0
7.86,0
7.88,0
7.9,0
7.92,0
7.94,0
7.96,0
7.98,0
8,0
8.02,0
8.04,0
8.06,0
8.08,0
8.1,0
8.12,0
8.14,0
8.16,0
8.18,0
8.2,0
8.22,0
8.24,0
8.26,0
8.28,0
8.3,0
8.32,0
8.34,0
8.36,0
8.38,0
8.4,0
8.42,0
8.44,0
8.46,0
8.48,0
8.5,0
8.52,0
8.54,0
8.56,0
8.58,0
8.6,0
8.62,0
8.64,0
8.66,0
8.68,0
8.7,0
8.72,0
8.74,0
8.76,0
8.78,0
8.8,0
8.82,0
8.84,0
8.86,0
8.88,0
8.9,0
8.92,0
8.94,0
8.96,0
8.98,0
9,0
9.02,0
9.04,0
9.06,0
9.08,0
9.1,0
9.12,0
9.14,0
9.16,0
9.18,0
9.2,0
9.22,0
9.24,0
9.26,0
9.28,0
9.3,0
9.32,0
9.34,0
9.36,0
9.38,0
9.4,0
9.42,0
9.44,0
9.46,0
9.48,0
9.5,0
9.52,0
9.54,0
9.56,0
9.58,0
9.6,0
9.62,0
9.64,0
9.66,0
9.68,0
9.7,0
9.72,0
9.74,0
9.76,0
9.78,0
9.8,0
9.82,0
9.84,0
9.86,0
9.88,0
9.9,0
9.92,0
9.94,0
9.96,0
9.98,0
10,0
10.02,0
10.04,0
10.06,0
10.08,0
10.1,0
10.12,0
10.14,0
10.16,0
10.18,0
10.2,0
10.22,0
10.24,0
10.26,0
10.28,0
10.3,0
10.32,0
10.34,0
10.36,0
10.38,0
10.4,0
10.42,0
10.44,0
10.46,0
10.48,0
10.5,0
10.52,0
10.54,0
10.56,0
10.58,0
10.6,0
10.62,0
10.64,0
10.66,0
10.68,0
10.7,0
10.72,0
10.74,0
10.76,0
10.78,0
10.8,0
10.82,0
10.84,0
10.86,0
10.88,0
10.9,0
10.92,0
10.94,0
10.96,0
10.98,66.75
11,0
11.02,0
11.04,0
11.06,0
11.08,0
11.1,0
11.12,0
11.14,0
11.16,0
11.18,0
11.2,0
11.22,0
11.24,63.69
11.26,0
11.28,0
11.3,0
11.32,0
11.34,0
11.36,0
11.38,0
11.4,0
11.42,0
11.44,0
11.46,0
11.48,0
11.5,0
11.52,0
11.54,0
11.56,0
11.58,0
11.6,0
11.62,0
11.64,0
11.66,0
11.68,0
11.7,0
11.72,0
11.74,0
11.76,0
11.78,0
11.8,0
11.82,0
11.84,0
11.86,0
11.88,0
11.9,0
11.92,0
11.94,0
11.96,0
11.98,0
12,0
12.02,0
12.04,0
12.06,0
12.08,0
12.1,0
12.12,0
12.14,0
12.16,0
12.18,0
12.2,0
12.22,0
12.24,0
12.26,0
12.28,0
12.3,0
12.32,0
12.34,0
12.36,0
12.38,0
12.4,0
12.42,0
12.44,0
12.46,0
12.48,0
12.5,51.5
12.52,0
12.54,0
12.56,0
12.58,0
12.6,0
12.62,0
12.64,0
12.66,0
12.68,0
12.7,0
12.72,0
12.74,0
12.76,0
12.78,0
12.8,0
12.82,0
12.84,0
12.86,0
12.88,0
12.9,0
12.92,0
12.94,0
12.96,0
12.98,0
13,0
13.02,0
13.04,0
13.06,0
13.08,0
13.1,0
13.12,0
13.14,0
13.16,0
13.18,0
13.2,0
13.22,0
13.24,0
13.26,0
13.28,0
13.3,0
13.32,0
13.34,0
13.36,0
13.38,0
13.4,0
13.42,0
13.44,0
13.46,0
13.48,0
13.5,0
13.52,0
13.54,0
13.56,0
13.58,0
13.6,0
13.62,0
13.64,0
13.66,0
13.68,0
13.7,0
13.72,0
13.74,0
13.76,0
13.78,0
13.8,0
13.82,0
13.84,0
13.86,0
13.88,0
13.9,0
13.92,0
13.94,0
13.96,0
13.98,0
14,0
14.02,0
14.04,0
14.06,0
14.08,0
14.1,0
14.12,0
14.14,0
14.16,0
14.18,0
14.2,0
14.22,0
14.24,0
14.26,0
14.28,0
14.3,0
14.32,0
14.34,0
14.36,0
14.38,0
14.4,0
14.42,0
14.44,0
14.46,0
14.48,0
14.5,38.27
14.52,0
14.54,0
14.56,0
14.58,0
14.6,0
14.62,0
14.64,0
14.66,0
14.68,0
14.7,0
14.72,0
14.74,0
14.76,0
14.78,0
14.8,0
14.82,0
14.84,0
14.86,0
14.88,0
14.9,0
14.92,0
14.94,0
14.96,0
14.98,0
15,0
15.02,0
15.04,0
15.06,0
15.08,0
15.1,0
15.12,0
15.14,0
15.16,0
15.18,0
15.2,0
15.22,0
15.24,0
15.26,0
15.28,0
15.3,0
15.32,0
15.34,0
15.36,0
15.38,0
15.4,0
15.42,0
15.44,0
15.46,0
15.48,0
15.5,0
15.52,0
15.54,0
15.56,0
15.58,0
15.6,0
15.62,0
15.64,0
15.66,0
15.68,0
15.7,0
15.72,0
15.74,0
15.76,0
15.78,0
15.8,0
15.82,0
15.84,0
15.86,0
15.88,0
15.9,0
15.92,0
15.94,0
15.96,0
15.98,0
16,0
16.02,0
16.04,0
16.06,0
16.08,0
16.1,0
16.12,0
16.14,0
16.16,0
16.18,0
16.2,0
16.22,0
16.24,0
16.26,0
16.28,0
16.3,0
16.32,0
16.34,0
16.36,0
16.38,0
16.4,0
16.42,0
16.44,0
16.46,0
16.48,0
16.5,0
16.52,0
16.54,0
16.56,0
16.58,0
16.6,0
16.62,0
16.64,0
16.66,0
16.68,0
16.7,0
16.72,0
16.74,0
16.76,0
16.78,0
16.8,0
16.82,0
16.84,0
16.86,0
16.88,0
16.9,0
16.92,0
16.94,0
16.96,0
16.98,0
17,0
17.02,0
17.04,0
17.06,0
17.08,0
17.1,0
17.12,0
17.14,0
17.16,0
17.18,0
17.2,0
17.22,0
17.24,0
17.26,0
17.28,0
17.3,0
17.32,0
17.34,0
17.36,0
17.38,0
17.4,0
17.42,0
17.44,0
17.46,0
17.48,0
17.5,0
17.52,0
17.54,0
17.56,0
17.58,0
17.6,0
17.62,0
17.64,0
17.66,0
17.68,0
17.7,0
17.72,0
17.74,0
17.76,0
17.78,0
17.8,0
17.82,0
17.84,0
17.86,0
17.88,0
17.9,0
17.92,0
17.94,0
17.96,0
17.98,0
18,0
18.02,0
18.04,0
18.06,0
18.08,0
18.1,0
18.12,0
18.14,0
18.16,0
18.18,0
18.2,0
18.22,0
18.24,0
18.26,0
18.28,0
18.3,0
18.32,0
18.34,0
18.36,0
18.38,0
18.4,0
18.42,0
18.44,0
18.46,0
18.48,0
18.5,0
18.52,0
18.54,0
18.56,0
18.58,0
18.6,0
18.62,0
18.64,0
18.66,0
18.68,0
18.7,0
18.72,0
18.74,0
18.76,0
18.78,0
18.8,0
18.82,0
18.84,0
18.86,22.62
18.88,0
18.9,0
18.92,0
18.94,0
18.96,0
18.98,0
19,0
19.02,0
19.04,0
19.06,0
19.08,0
19.1,0
19.12,0
19.14,0
19.16,0
19.18,0
19.2,0
19.22,0
19.24,0
19.26,0
19.28,0
19.3,0
19.32,0
19.34,0
19.36,0
19.38,0
19.4,0
19.42,0
19.44,0
19.46,0
19.48,0
19.5,0
19.52,0
19.54,0
19.56,0
19.58,0
19.6,0
19.62,0
19.64,0
19.66,0
19.68,0
19.7,0
19.72,0
19.74,0
19.76,0
19.78,0
19.8,0
19.82,0
19.84,0
19.86,0
19.88,20.36
19.9,0
19.92,0
19.94,0
19.96,0
19.98,0
20,0
20.02,0
20.04,0
20.06,0
20.08,0
20.1,0
20.12,0
20.14,0
20.16,0
20.18,0
20.2,0
20.22,0
20.24,0
20.26,0
20.28,0
20.3,0
20.32,19.49
20.34,0
20.36,0
20.38,0
20.4,0
20.42,0
20.44,0
20.46,0
20.48,0
20.5,0
20.52,0
20.54,0
20.56,0
20.58,0
20.6,0
20.62,0
20.64,0
20.66,0
20.68,0
20.7,0
20.72,0
20.74,0
20.76,0
20.78,0
20.8,0
20.82,0
20.84,0
20.86,0
20.88,0
20.9,0
20.92,0
20.94,0
20.96,0
20.98,0
21,0
21.02,0
21.04,0
21.06,0
21.08,0
21.1,0
21.12,0
21.14,0
21.16,0
21.18,0
21.2,0
21.22,0
21.24,0
21.26,0
21.28,0
21.3,0
21.32,0
21.34,0
21.36,0
21.38,0
21.4,0
21.42,0
21.44,0
21.46,0
21.48,0
21.5,0
21.52,0
21.54,0
21.56,0
21.58,0
21.6,0
21.62,0
21.64,0
21.66,0
21.68,0
21.7,0
21.72,0
21.74,0
21.76,0
21.78,0
21.8,0
21.82,0
21.84,0
21.86,0
21.88,0
21.9,0
21.92,0
21.94,0
21.96,0
21.98,0
22,0
22.02,16.6
22.04,0
22.06,0
22.08,16.51
22.1,0
22.12,0
22.14,0
22.16,0
22.18,0
22.2,0
22.22,0
22.24,0
22.26,0
22.28,0
22.3,0
22.32,0
22.34,0
22.36,0
22.38,0
22.4,0
22.42,0
22.44,0
22.46,0
22.48,0
22.5,0
22.52,0
22.54,0
22.56,0
22.58,0
22.6,15.75
22.62,0
22.64,0
22.66,0
22.68,0
22.7,0
22.72,0
22.74,0
22.76,0
22.78,0
22.8,0
22.82,0
22.84,0
22.86,0
22.88,0
22.9,0
22.92,0
22.94,0
22.96,0
22.98,0
23,0
23.02,0
23.04,0
23.06,0
23.08,0
23.1,0
23.12,0
23.14,0
23.16,0
23.18,0
23.2,0
23.22,0
23.24,0
23.26,0
23.28,0
23.3,0
23.32,0
23.34,0
23.36,0
23.38,0
23.4,0
23.42,0
23.44,0
23.46,0
23.48,0
23.5,0
23.52,0
23.54,0
23.56,0
23.58,0
23.6,0
23.62,0
23.64,0
23.66,0
23.68,0
23.7,0
23.72,0
23.74,0
23.76,0
23.78,0
23.8,0
23.82,0
23.84,0
23.86,0
23.88,0
23.9,0
23.92,0
23.94,0
23.96,0
23.98,0
24,0
24.02,0
24.04,0
24.06,0
24.08,0
24.1,0
24.12,0
24.14,0
24.16,0
24.18,0
24.2,0
24.22,0
24.24,0
24.26,0
24.28,0
24.3,0
24.32,0
24.34,0
24.36,0
24.38,0
24.4,13.52
24.42,0
24.44,0
24.46,0
24.48,0
24.5,0
24.52,0
24.54,0
24.56,0
24.58,0
24.6,0
24.62,0
24.64,0
24.66,0
24.68,0
24.7,0
24.72,0
24.74,0
24.76,0
24.78,0
24.8,0
24.82,0
24.84,13.04
24.86,0
24.88,0
24.9,0
24.92,0
24.94,0
24.96,0
24.98,0
25,0
25.02,0
25.04,0
25.06,0
25.08,0
25.1,0
25.12,0
25.14,0
25.16,0
25.18,0
25.2,0
25.22,0
25.24,0
25.26,0
25.28,0
25.3,0
25.32,12.55
25.34,0
25.36,0
25.38,12.49
25.4,0
25.42,0
25.44,0
25.46,0
25.48,0
25.5,0
25.52,0
25.54,0
25.56,0
25.58,0
25.6,0
25.62,0
25.64,0
25.66,0
25.68,0
25.7,0
25.72,12.16
25.74,0
25.76,0
25.78,0
25.8,0
25.82,0
25.84,0
25.86,0
25.88,0
25.9,0
25.92,0
25.94,0
25.96,0
25.98,0
26,0
26.02,0
26.04,0
26.06,0
26.08,0
26.1,0
26.12,0
26.14,0
26.16,0
26.18,0
26.2,0
26.22,0
26.24,0
26.26,0
26.28,0
26.3,0
26.32,0
26.34,0
26.36,0
26.38,0
26.4,0
26.42,0
26.44,0
26.46,0
26.48,0
26.5,0
26.52,0
26.54,0
26.56,11.41
26.58,0
26.6,0
26.62,0
26.64,0
26.66,0
26.68,0
26.7,0
26.72,0
26.74,11.25
26.76,0
26.78,0
26.8,0
26.82,0
26.84,0
26.86,0
26.88,0
26.9,11.12
26.92,11.1
26.94,0
26.96,0
26.98,0
27,0
27.02,0
27.04,0
27.06,0
27.08,0
27.1,0
27.12,0
27.14,0
27.16,0
27.18,0
27.2,0
27.22,0
27.24,0
27.26,0
27.28,0
27.3,0
27.32,0
27.34,0
27.36,0
27.38,0
27.4,0
27.42,0
27.44,0
27.46,0
27.48,0
27.5,0
27.52,0
27.54,0
27.56,0
27.58,0
27.6,0
27.62,0
27.64,0
27.66,0
27.68,0
27.7,10.49
27.72,0
27.74,0
27.76,0
27.78,0
27.8,0
27.82,10.4
27.84,0
27.86,10.37
27.88,10.35
27.9,0
27.92,0
27.94,0
27.96,0
27.98,0
28,0
28.02,0
28.04,0
28.06,0
28.08,0
28.1,0
28.12,0
28.14,0
28.16,0
28.18,0
28.2,0
28.22,10.1
28.24,0
28.26,0
28.28,0
28.3,0
28.32,0
28.34,0
28.36,0
28.38,0
28.4,0
28.42,0
28.44,0
28.46,0
28.48,0
28.5,0
28.52,0
28.54,0
28.56,9.865
28.58,9.852
28.6,0
28.62,0
28.64,0
28.66,0
28.68,0
28.7,0
28.72,0
28.74,9.742
28.76,0
28.78,9.715
28.8,9.702
28.82,0
28.84,0
28.86,0
28.88,0
28.9,0
28.92,0
28.94,9.608
28.96,0
28.98,0
29,0
29.02,0
29.04,9.542
29.06,0
29.08,0
29.1,0
29.12,0
29.14,0
29.16,0
29.18,0
29.2,0
29.22,0
29.24,9.412
29.26,0
29.28,0
29.3,0
29.32,0
29.34,0
29.36,0
29.38,0
29.4,0
29.42,0
29.44,9.284
29.46,0
29.48,0
29.5,0
29.52,0
29.54,0
29.56,0
29.58,0
29.6,0
29.62,0
29.64,0
29.66,0
29.68,0
29.7,0
29.72,0
29.74,0
29.76,0
29.78,0
29.8,0
29.82,0
29.84,0
29.86,0
29.88,0
29.9,0
29.92,0
29.94,0
29.96,0
29.98,0
30,0
30.02,0
30.04,8.917
30.06,0
30.08,8.894
30.1,0
30.12,0
30.14,0
30.16,0
30.18,0
30.2,0
30.22,0
30.24,0
30.26,0
30.28,0
30.3,0
30.32,0
30.34,0
30.36,0
30.38,8.719
30.4,0
30.42,0
30.44,0
30.46,0
30.48,0
30.5,0
30.52,0
30.54,0
30.56,0
30.58,0
30.6,0
30.62,0
30.64,0
30.66,0
30.68,0
30.7,0
30.72,0
30.74,0
30.76,0
30.78,8.494
30.8,0
30.82,0
30.84,0
30.86,0
30.88,8.439
30.9,0
30.92,0
30.94,0
30.96,0
30.98,8.384
31,0
31.02,0
31.04,0
31.06,0
31.08,0
31.1,0
31.12,0
31.14,0
31.16,0
31.18,0
31.2,0
31.22,0
31.24,0
31.26,8.235
31.28,0
31.3,16.43
31.32,0
31.34,0
31.36,0
31.38,0
31.4,0
31.42,0
31.44,0
31.46,0
31.48,0
31.5,8.11
31.52,0
31.54,0
31.56,0
31.58,0
31.6,0
31.62,0
31.64,0
31.66,0
31.68,0
31.7,0
31.72,0
31.74,0
31.76,0
31.78,0
31.8,0
31.82,0
31.84,0
31.86,0
31.88,0
31.9,0
31.92,0
31.94,0
31.96,0
31.98,0
32,0
32.02,7.849
32.04,7.839
32.06,0
32.08,7.819
32.1,0
32.12,0
32.14,0
32.16,0
32.18,0
32.2,7.761
32.22,0
32.24,0
32.26,0
32.28,0
32.3,0
32.32,0
32.34,0
32.36,0
32.38,0
32.4,0
32.42,0
32.44,0
32.46,0
32.48,0
32.5,0
32.52,7.609
32.54,7.6
32.56,0
32.58,0
32.6,0
32.62,0
32.64,0
32.66,0
32.68,0
32.7,0
32.72,7.516
32.74,0
32.76,0
32.78,0
32.8,0
32.82,7.471
32.84,0
32.86,0
32.88,0
32.9,0
32.92,0
32.94,7.416
32.96,0
32.98,0
33,0
33.02,0
33.04,0
33.06,0
33.08,0
33.1,0
33.12,0
33.14,0
33.16,7.318
33.18,0
33.2,0
33.22,0
33.24,0
33.26,0
33.28,0
33.3,0
33.32,0
33.34,7.239
33.36,7.231
33.38,7.222
33.4,0
33.42,0
33.44,0
33.46,7.188
33.48,0
33.5,0
33.52,7.162
33.54,7.153
33.56,0
33.58,7.136
33.6,0
33.62,0
33.64,0
33.66,0
33.68,0
33.7,0
33.72,0
33.74,0
33.76,0
33.78,7.052
33.8,0
33.82,0
33.84,0
33.86,0
33.88,0
33.9,0
33.92,0
33.94,0
33.96,0
33.98,0
34,0
34.02,0
34.04,0
34.06,0
34.08,0
34.1,0
34.12,0
34.14,0
34.16,0
34.18,0
34.2,0
34.22,0
34.24,0
34.26,0
34.28,6.848
34.3,0
34.32,0
34.34,0
34.36,0
34.38,0
34.4,0
34.42,6.792
34.44,0
34.46,0
34.48,6.769
34.5,0
34.52,0
34.54,0
34.56,0
34.58,0
34.6,0
34.62,0
34.64,6.706
34.66,0
34.68,0
34.7,13.37
34.72,0
34.74,0
34.76,0
34.78,0
34.8,0
34.82,0
34.84,0
34.86,0
34.88,6.614
34.9,6.607
34.92,0
34.94,0
34.96,0
34.98,0
35,0
35.02,0
35.04,0
35.06,0
35.08,0
35.1,0
35.12,0
35.14,0
35.16,0
35.18,0
35.2,0
35.22,0
35.24,0
35.26,0
35.28,0
35.3,0
35.32,0
35.34,0
35.36,6.436
35.38,0
35.4,0
35.42,0
35.44,0
35.46,0
35.48,0
35.5,0
35.52,0
35.54,0
35.56,0
35.58,0
35.6,0
35.62,6.342
35.64,0
35.66,0
35.68,0
35.7,0
35.72,0
35.74,0
35.76,0
35.78,6.286
35.8,0
35.82,0
35.84,6.265
35.86,0
35.88,0
35.9,0
35.92,0
35.94,0
35.96,0
35.98,0
36,0
36.02,0
36.04,0
36.06,0
36.08,0
36.1,0
36.12,0
36.14,0
36.16,0
36.18,0
36.2,6.141
36.22,0
36.24,0
36.26,0
36.28,6.114
36.3,0
36.32,0
36.34,6.093
36.36,0
36.38,6.08
36.4,0
36.42,0
36.44,0
36.46,0
36.48,0
36.5,6.04
36.52,0
36.54,0
36.56,0
36.58,0
36.6,6.007
36.62,0
36.64,0
36.66,0
36.68,0
36.7,0
36.72,0
36.74,5.961
36.76,0
36.78,0
36.8,5.942
36.82,0
36.84,5.929
36.86,0
36.88,0
36.9,0
36.92,0
36.94,0
36.96,0
36.98,0
